week,order_ID,item_name,amount,price_unit,price_total,item_type,category,day,time,store_type,store_name,promo,reorder,item_id,type_id,order_amount,order_price,day_num,storetype_num,storename_num,cat_num,time_num,promo_num,datetime,timestamp,dates,times,times_min,dates_days
6,14,SYLT LINGON JAM,1,2.5,2.5,jam,breakfast & spreads,Wednesday,afternoon,furniture store,Ikea,False,False,92,41,6,18.45,6,1,2,2,0,0,2022-01-19 15:47:00,1642607220000000000,2022-01-19,15:47:00,1547,20220119
8,25,SYLT LINGON N,1,2.5,2.5,jam,breakfast & spreads,Sunday,morning,furniture store,Ikea,False,True,93,41,6,19.95,3,1,2,2,2,0,2022-02-06 09:13:00,1644138780000000000,2022-02-06,09:13:00,913,20220206
8,22,CAPRI-SUN SAFARI FRUITS 20CLMP,1,0.52,0.52,juice,beverages,Wednesday,afternoon,supermarket,Spar,False,False,94,42,9,15.68,6,2,5,1,0,0,2022-02-02 14:33:00,1643812380000000000,2022-02-02,14:33:00,1433,20220202
8,22,CAPRI-SUN TROPICAL 20CL MP,1,0.52,0.52,juice,beverages,Wednesday,afternoon,supermarket,Spar,False,True,95,42,9,15.68,6,2,5,1,0,0,2022-02-02 14:33:00,1643812380000000000,2022-02-02,14:33:00,1433,20220202
3,6,KIWI GEEL 6ST,1,4.49,4.49,kiwi,fruit & vegetables,Monday,afternoon,supermarket,Delhaize,True,False,96,43,11,17.41,1,2,1,9,0,1,2021-12-13 17:45:00,1639417500000000000,2021-12-13,17:45:00,1745,20211213
4,7,KIWI GOLD,4,0.92,3.68,kiwi,fruit & vegetables,Saturday,noon,supermarket,Spar,False,True,97,43,7,9.55,2,2,5,9,3,0,2021-12-18 12:48:00,1639831680000000000,2021-12-18,12:48:00,1248,20211218
4,10,KIWI GEEL 6ST,1,4.49,4.49,kiwi,fruit & vegetables,Thursday,afternoon,supermarket,Delhaize,False,True,96,43,6,21.54,4,2,1,9,0,0,2021-12-23 16:14:00,1640276040000000000,2021-12-23,16:14:00,1614,20211223
1,1,PELLEGRINO ARANC ROSSA,1,0.78,0.78,lemonade,beverages,Tuesday,afternoon,supermarket,Jumbo,False,False,98,44,14,31.16,5,2,3,1,0,0,2021-11-30 14:28:00,1638282480000000000,2021-11-30,14:28:00,1428,20211130
1,1,PELLEGRINO MELOGRANO,1,0.8,0.8,lemonade,beverages,Tuesday,afternoon,supermarket,Jumbo,False,True,99,44,14,31.16,5,2,3,1,0,0,2021-11-30 14:28:00,1638282480000000000,2021-11-30,14:28:00,1428,20211130
3,5,PELLEGR ARANC ROSSA,2,0.78,1.56,lemonade,beverages,Friday,afternoon,supermarket,Jumbo,False,True,100,44,20,53.08,0,2,3,1,0,0,2021-12-10 15:22:00,1639149720000000000,2021-12-10,15:22:00,1522,20211210
3,5,PELLEGRINO MELOGRANO,2,0.8,1.6,lemonade,beverages,Friday,afternoon,supermarket,Jumbo,False,True,99,44,20,53.08,0,2,3,1,0,0,2021-12-10 15:22:00,1639149720000000000,2021-12-10,15:22:00,1522,20211210
4,9,FENTIMANS PINK GINGE,1,3.79,3.79,lemonade,beverages,Monday,afternoon,supermarket,Jumbo,False,True,101,44,12,18.1,1,2,3,1,0,0,2021-12-06 17:43:00,1638812580000000000,2021-12-06,17:43:00,1743,20211206
4,10,S. PELLEGRINO AR ROSSA,1,5.59,5.59,lemonade,beverages,Thursday,afternoon,supermarket,Delhaize,False,True,102,44,6,21.54,4,2,1,1,0,0,2021-12-23 16:14:00,1640276040000000000,2021-12-23,16:14:00,1614,20211223
2,3,CITROENEN,1,0.8027500000000001,0.8027500000000001,lemons,fruit & vegetables,Tuesday,afternoon,supermarket,Delhaize,False,False,103,45,12,31.55385,5,2,1,9,0,0,2021-12-07 16:21:00,1638894060000000000,2021-12-07,16:21:00,1621,20211207
6,13,CITROEN,2,0.43,0.86,lemons,fruit & vegetables,Tuesday,afternoon,supermarket,Spar,False,True,104,45,10,19.87065,5,2,5,9,0,0,2022-01-18 14:36:00,1642516560000000000,2022-01-18,14:36:00,1436,20220118
5,11,JUMBO MAISKORRELS 150g,1,0.38,0.38,mais,fruit & vegetables,Monday,afternoon,supermarket,Jumbo,False,False,105,46,20,44.410000000000004,1,2,3,9,0,0,2022-01-10 15:47:00,1641829620000000000,2022-01-10,15:47:00,1547,20220110
2,4,AOSTE SNACK PUR PORC 80G,1,3.69,3.69,meat snacks,"meat, fish & veggie",Thursday,noon,supermarket,Spar,True,False,106,47,6,12.44,4,2,5,11,3,1,2021-12-09 13:04:00,1639055040000000000,2021-12-09,13:04:00,1304,20211209
6,14,HUVUDROLL,1,7.0,7.0,meatballs,"meat, fish & veggie",Wednesday,afternoon,furniture store,Ikea,False,False,107,48,6,18.45,6,1,2,11,0,0,2022-01-19 15:47:00,1642607220000000000,2022-01-19,15:47:00,1547,20220119
8,25,HUVUDROLL,1,7.0,7.0,meatballs,"meat, fish & veggie",Sunday,morning,furniture store,Ikea,False,True,107,48,6,19.95,3,1,2,11,2,0,2022-02-06 09:13:00,1644138780000000000,2022-02-06,09:13:00,913,20220206
2,3,DLL HALFV MELK 6X500ML,1,3.49,3.49,milk,dairy & plant based,Tuesday,afternoon,supermarket,Delhaize,False,False,108,49,12,31.55385,5,2,1,7,0,0,2021-12-07 16:21:00,1638894060000000000,2021-12-07,16:21:00,1621,20211207
4,7,SPAR MELK HALFVOL UHT PET 1L,1,1.0,1.0,milk,dairy & plant based,Saturday,noon,supermarket,Spar,False,True,109,49,7,9.55,2,2,5,7,3,0,2021-12-18 12:48:00,1639831680000000000,2021-12-18,12:48:00,1248,20211218
4,10,DLL HALFV MELK 6X500ML,1,3.49,3.49,milk,dairy & plant based,Thursday,afternoon,supermarket,Delhaize,False,True,108,49,6,21.54,4,2,1,7,0,0,2021-12-23 16:14:00,1640276040000000000,2021-12-23,16:14:00,1614,20211223
6,13,SPAR MELK HALFVOL UHT PET 1L,1,1.0,1.0,milk,dairy & plant based,Tuesday,afternoon,supermarket,Spar,False,True,109,49,10,19.87065,5,2,5,7,0,0,2022-01-18 14:36:00,1642516560000000000,2022-01-18,14:36:00,1436,20220118
6,13,SPAR MELK HALFVOL UHT PET 1L,1,1.0,1.0,milk,dairy & plant based,Tuesday,afternoon,supermarket,Spar,False,True,109,49,10,19.87065,5,2,5,7,0,0,2022-01-18 14:36:00,1642516560000000000,2022-01-18,14:36:00,1436,20220118
6,17,INEX MELK HALFVOL UHT BR. 1L,1,0.72,0.72,milk,dairy & plant based,Sunday,morning,supermarket,Spar,False,True,110,49,5,7.83,3,2,5,7,2,0,2022-01-23 11:17:00,1642936620000000000,2022-01-23,11:17:00,1117,20220123
6,17,INEX MELK HALFVOL UHT BR. 1L,1,0.72,0.72,milk,dairy & plant based,Sunday,morning,supermarket,Spar,False,True,110,49,5,7.83,3,2,5,7,2,0,2022-01-23 11:17:00,1642936620000000000,2022-01-23,11:17:00,1117,20220123
7,19,INEX MELK HALFVOL UHT BR. 1L,1,0.72,0.72,milk,dairy & plant based,Tuesday,evening,supermarket,Aldi,False,True,110,49,5,13.14,5,2,0,7,1,0,2022-01-25 18:08:00,1643134080000000000,2022-01-25,18:08:00,1808,20220125
8,21,1L 365 HALFVOLLE M,1,0.65,0.65,milk,dairy & plant based,Monday,afternoon,supermarket,Delhaize,False,True,111,49,11,23.32,1,2,1,7,0,0,2022-01-31 15:15:00,1643642100000000000,2022-01-31,15:15:00,1515,20220131
8,21,1L 365 HALFVOLLE M,1,0.65,0.65,milk,dairy & plant based,Monday,afternoon,supermarket,Delhaize,False,True,111,49,11,23.32,1,2,1,7,0,0,2022-01-31 15:15:00,1643642100000000000,2022-01-31,15:15:00,1515,20220131
8,23,INEX MELK HALFVOL UHT BR. 1L,1,0.72,0.72,milk,dairy & plant based,Thursday,morning,supermarket,Spar,False,True,110,49,5,12.68,4,2,5,7,2,0,2022-02-04 09:13:00,1643965980000000000,2022-02-04,09:13:00,913,20220204
8,23,INEX MELK HALFVOL UHT BR. 1L,1,0.72,0.72,milk,dairy & plant based,Thursday,morning,supermarket,Spar,False,True,110,49,5,12.68,4,2,5,7,2,0,2022-02-04 09:13:00,1643965980000000000,2022-02-04,09:13:00,913,20220204
6,15,CAPSULES KRUITVAT,1,2.99,2.99,mint capsules,care & hygiene,Thursday,noon,drugstore,Kruidvat,False,False,112,50,3,7.970000000000001,4,0,4,4,3,0,2022-01-20 13:17:00,1642684620000000000,2022-01-20,13:17:00,1317,20220120
1,1,JUMBO KROK MUESLI CHOCO,1,2.82,2.82,muesli,breakfast & spreads,Tuesday,afternoon,supermarket,Jumbo,False,False,113,51,14,31.16,5,2,3,2,0,0,2021-11-30 14:28:00,1638282480000000000,2021-11-30,14:28:00,1428,20211130
2,2,NESTLE FITNESS CHOCOLADE 450 G,1,4.99,4.99,muesli,breakfast & spreads,Friday,afternoon,supermarket,Spar,False,True,114,51,8,13.16,0,2,5,2,0,0,2021-12-03 17:30:00,1638552600000000000,2021-12-03,17:30:00,1730,20211203
3,5,JUMBO APPEL ROZIJN MUESLI,1,2.49,2.49,muesli,breakfast & spreads,Friday,afternoon,supermarket,Jumbo,False,True,115,51,20,53.08,0,2,3,2,0,0,2021-12-10 15:22:00,1639149720000000000,2021-12-10,15:22:00,1522,20211210
4,9,JUMBO VEZELR CRAN CH MUESLI,1,1.79,1.79,muesli,breakfast & spreads,Monday,afternoon,supermarket,Jumbo,False,True,116,51,12,18.1,1,2,3,2,0,0,2021-12-12 17:43:00,1639330980000000000,2021-12-12,17:43:00,1743,20211212
5,11,JUMBO KROK MUESLI CHOCO,1,2.82,2.82,muesli,breakfast & spreads,Monday,afternoon,supermarket,Jumbo,False,True,113,51,20,44.410000000000004,1,2,3,2,0,0,2022-01-10 15:47:00,1641829620000000000,2022-01-10,15:47:00,1547,20220110
6,13,NESTLE FITNESS CHOCOLADE 450G,1,4.99,4.99,muesli,breakfast & spreads,Tuesday,afternoon,supermarket,Spar,False,True,117,51,10,19.87065,5,2,5,2,0,0,2022-01-18 14:36:00,1642516560000000000,2022-01-18,14:36:00,1436,20220118
6,16,SPAR DAYLIC. CRUNCH CHOC MUESLI,1,2.99,2.99,muesli,breakfast & spreads,Friday,afternoon,supermarket,Spar,False,True,118,51,5,14.7,0,2,5,2,0,0,2022-01-21 15:08:00,1642777680000000000,2022-01-21,15:08:00,1508,20220121
8,23,SPAR DAYLIC.CRUNCH CHOC. MUESLI,1,2.99,2.99,muesli,breakfast & spreads,Thursday,morning,supermarket,Spar,False,True,119,51,5,12.68,4,2,5,2,2,0,2022-02-04 09:13:00,1643965980000000000,2022-02-04,09:13:00,913,20220204
6,15,NEUSINHALER,1,1.99,1.99,nasal spray,care & hygiene,Thursday,noon,drugstore,Kruidvat,False,False,120,52,3,7.970000000000001,4,0,4,4,3,0,2022-01-20 13:17:00,1642684620000000000,2022-01-20,13:17:00,1317,20220120
1,1,NUSICA DUO PASTA,1,1.29,1.29,nut spread,breakfast & spreads,Tuesday,afternoon,supermarket,Jumbo,False,False,121,53,14,31.16,5,2,3,2,0,0,2021-11-30 14:28:00,1638282480000000000,2021-11-30,14:28:00,1428,20211130
5,11,RODE AJUIN 2ST,1,0.99,0.99,onions,fruit & vegetables,Monday,afternoon,supermarket,Jumbo,False,False,122,54,20,44.410000000000004,1,2,3,9,0,0,2022-01-10 15:47:00,1641829620000000000,2022-01-10,15:47:00,1547,20220110
2,3,APPELSIENEN PAPILL,1,3.2311,3.2311,oranges,fruit & vegetables,Tuesday,afternoon,supermarket,Delhaize,False,False,123,55,12,31.55385,5,2,1,9,0,0,2021-12-07 16:21:00,1638894060000000000,2021-12-07,16:21:00,1621,20211207
6,13,SINAAS MIDN.OT,1,2.34065,2.34065,oranges,fruit & vegetables,Tuesday,afternoon,supermarket,Spar,False,True,124,55,10,19.87065,5,2,5,9,0,0,2022-01-18 14:36:00,1642516560000000000,2022-01-18,14:36:00,1436,20220118
1,1,JUMBO KEUKENPAPIER,1,1.49,1.49,paper towels,household,Tuesday,afternoon,supermarket,Jumbo,False,False,125,56,14,31.16,5,2,3,10,0,0,2021-11-30 14:28:00,1638282480000000000,2021-11-30,14:28:00,1428,20211130
8,24,SPAR N1 HUISHOUDROL 2L 46V 2P,1,1.05,1.05,paper towels,household,Friday,noon,supermarket,Spar,False,True,126,56,5,6.93,0,2,5,10,3,0,2022-02-05 12:49:00,1644065340000000000,2022-02-05,12:49:00,1249,20220205
4,9,JUMBO PASSATA TOMAAT,2,0.5,1.0,passata,canned foods,Monday,afternoon,supermarket,Jumbo,False,False,127,57,12,18.1,1,2,3,3,0,0,2021-12-10 17:43:00,1639158180000000000,2021-12-10,17:43:00,1743,20211210
8,21,MIR KIT SPAGH ITAL.,1,3.75,3.75,pasta kit,pasta & rice,Monday,afternoon,supermarket,Delhaize,False,False,128,58,11,23.32,1,2,1,13,0,0,2022-01-31 15:15:00,1643642100000000000,2022-01-31,15:15:00,1515,20220131
1,1,MINI APPELFLAP,1,3.05,3.05,pastry,bakery,Tuesday,afternoon,supermarket,Jumbo,False,False,129,59,14,31.16,5,2,3,0,0,0,2021-11-30 14:28:00,1638282480000000000,2021-11-30,14:28:00,1428,20211130
2,3,RIJST-/ FRANG. TAARTJE,2,1.49,2.98,pastry,bakery,Tuesday,afternoon,supermarket,Delhaize,False,True,130,59,12,31.55385,5,2,1,0,0,0,2021-12-07 16:21:00,1638894060000000000,2021-12-07,16:21:00,1621,20211207
3,5,MIXED DONUTS,1,3.45,3.45,pastry,bakery,Friday,afternoon,supermarket,Jumbo,False,True,131,59,20,53.08,0,2,3,0,0,0,2021-12-10 15:22:00,1639149720000000000,2021-12-10,15:22:00,1522,20211210
5,11,LA PLACE CINNAMON RONDJES,1,2.49,2.49,pastry,bakery,Monday,afternoon,supermarket,Jumbo,False,True,132,59,20,44.410000000000004,1,2,3,0,0,0,2022-01-10 15:47:00,1641829620000000000,2022-01-10,15:47:00,1547,20220110
5,12,LL APPELTAARTJE 2X1P,1,4.39,4.39,pastry,bakery,Tuesday,afternoon,supermarket,Spar,True,True,133,59,7,12.57,5,2,5,0,0,1,2022-01-11 16:20:00,1641918000000000000,2022-01-11,16:20:00,1620,20220111
8,23,LL GLACE KARAMEL 2P VP,1,4.45,4.45,pastry,bakery,Thursday,morning,supermarket,Spar,True,True,134,59,5,12.68,4,2,5,0,2,1,2022-02-04 09:13:00,1643965980000000000,2022-02-04,09:13:00,913,20220204
7,20,VEENBESSENPATE CLAPPACK 150G,1,2.09,2.09,pate,"meat, fish & veggie",Wednesday,evening,supermarket,Spar,True,False,135,60,6,14.21,6,2,5,11,1,1,2022-01-26 18:17:00,1643221020000000000,2022-01-26,18:17:00,1817,20220126
5,11,JUMBO KRUIMIG AARDAP 1KG,1,1.42,1.42,potatoes,fruit & vegetables,Monday,afternoon,supermarket,Jumbo,False,False,136,61,20,44.410000000000004,1,2,3,9,0,0,2022-01-10 15:47:00,1641829620000000000,2022-01-10,15:47:00,1547,20220110
3,5,JB IJSBERGSLA&VELDSLA,1,2.59,2.59,salad,fruit & vegetables,Friday,afternoon,supermarket,Jumbo,False,False,137,62,20,53.08,0,2,3,9,0,0,2021-12-10 15:22:00,1639149720000000000,2021-12-10,15:22:00,1522,20211210
5,11,JMB SALADEMIX 300g,1,1.0,1.0,salad,fruit & vegetables,Monday,afternoon,supermarket,Jumbo,False,True,138,62,20,44.410000000000004,1,2,3,9,0,0,2022-01-10 15:47:00,1641829620000000000,2022-01-10,15:47:00,1547,20220110
7,18,SANDWICHES 10X45G,1,1.09,1.09,sandwiches,bakery,Monday,afternoon,supermarket,Aldi,False,False,139,63,7,6.26973,1,2,0,0,0,0,2022-01-24 17:32:00,1643045520000000000,2022-01-24,17:32:00,1732,20220124
5,11,YILDRIZ TURKSE KNOF SAUS,1,1.69,1.69,sauce,condiments,Monday,afternoon,supermarket,Jumbo,False,False,140,64,20,44.410000000000004,1,2,3,5,0,0,2022-01-10 15:47:00,1641829620000000000,2022-01-10,15:47:00,1547,20220110
6,14,ALLEMANRATTEN SAUSMIX,2,1.0,2.0,sauce,condiments,Wednesday,afternoon,furniture store,Ikea,False,True,141,64,6,18.45,6,1,2,5,0,0,2022-01-19 15:47:00,1642607220000000000,2022-01-19,15:47:00,1547,20220119
8,25,ALLEMANSRATTEN SAUSMIX,1,1.0,1.0,sauce mix,condiments,Sunday,morning,furniture store,Ikea,False,False,142,65,6,19.95,3,1,2,5,2,0,2022-02-06 09:13:00,1644138780000000000,2022-02-06,09:13:00,913,20220206
4,8,BOERENCHIPOLATA,1,2.6,2.6,sausages,"meat, fish & veggie",Saturday,afternoon,supermarket,Delhaize,False,False,143,66,4,12.290000000000001,2,2,1,11,0,0,2021-12-18 17:05:00,1639847100000000000,2021-12-18,17:05:00,1705,20211218
2,2,DANIO KWARK AARDBEI 180G,1,2.18,2.18,soft cheese,dairy & plant based,Friday,afternoon,supermarket,Spar,True,False,144,67,8,13.16,0,2,5,7,0,1,2021-12-03 17:30:00,1638552600000000000,2021-12-03,17:30:00,1730,20211203
5,12,ALPRO DRINK S. CHOCOLADE BR. 1L,1,2.15,2.15,soy drink,dairy & plant based,Tuesday,afternoon,supermarket,Spar,False,False,145,68,7,12.57,5,2,5,7,0,0,2022-01-11 16:20:00,1641918000000000000,2022-01-11,16:20:00,1620,20220111
3,5,SIRLOIN STEAK ,1,4.99,4.99,steak,frozen foods,Friday,afternoon,supermarket,Jumbo,False,False,146,69,20,53.08,0,2,3,8,0,0,2021-12-10 15:22:00,1639149720000000000,2021-12-10,15:22:00,1522,20211210
3,5,ZOETE AARDAPPEL ORANJE,1,4.4,4.4,sweet potatoes,fruit & vegetables,Friday,afternoon,supermarket,Jumbo,False,False,147,70,20,53.08,0,2,3,9,0,0,2021-12-10 15:22:00,1639149720000000000,2021-12-10,15:22:00,1522,20211210
5,11,JUMBO ZOETE AARDAPPEL 1KG,1,2.46,2.46,sweet potatoes,fruit & vegetables,Monday,afternoon,supermarket,Jumbo,False,True,148,70,20,44.410000000000004,1,2,3,9,0,0,2022-01-10 15:47:00,1641829620000000000,2022-01-10,15:47:00,1547,20220110
5,11,CELESTIAL SLEEPY EXT THEE,1,2.99,2.99,tea,beverages,Monday,afternoon,supermarket,Jumbo,False,False,149,71,20,44.410000000000004,1,2,3,1,0,0,2022-01-10 15:47:00,1641829620000000000,2022-01-10,15:47:00,1547,20220110
3,5,TOILETPAPIER 10RL 4LGS 160VL,1,2.54,2.54,toilet paper,household,Friday,afternoon,supermarket,Jumbo,False,False,150,72,20,53.08,0,2,3,10,0,0,2021-12-10 15:22:00,1639149720000000000,2021-12-10,15:22:00,1522,20211210
6,16,WINNY WC WIT 6R 2L,1,1.65,1.65,toilet paper,household,Friday,afternoon,supermarket,Spar,False,True,151,72,5,14.7,0,2,5,10,0,0,2022-01-21 15:08:00,1642777680000000000,2022-01-21,15:08:00,1508,20220121
5,11,COCKTAIL TROSTOMATEN,1,2.99,2.99,tomatoes,fruit & vegetables,Monday,afternoon,supermarket,Jumbo,False,False,152,73,20,44.410000000000004,1,2,3,9,0,0,2022-01-10 15:47:00,1641829620000000000,2022-01-10,15:47:00,1547,20220110
8,21,KERSTOMATEN 250GR,1,1.0,1.0,tomatoes,fruit & vegetables,Monday,afternoon,supermarket,Delhaize,True,True,153,73,11,23.32,1,2,1,9,0,1,2022-01-31 15:15:00,1643642100000000000,2022-01-31,15:15:00,1515,20220131
2,4,SIGNAL TB CLASSIC MEDIUM,1,2.05,2.05,toothbrush,care & hygiene,Thursday,noon,supermarket,Spar,False,False,154,74,6,12.44,4,2,5,4,3,0,2021-12-09 13:04:00,1639055040000000000,2021-12-09,13:04:00,1304,20211209
1,1,BAMI VEGA BALLETJES,1,5.67,5.67,veggie meat,"meat, fish & veggie",Tuesday,afternoon,supermarket,Jumbo,False,False,155,75,14,31.16,5,2,3,11,0,0,2021-11-30 14:28:00,1638282480000000000,2021-11-30,14:28:00,1428,20211130
5,11,JUMBO VEG. SHOARMA,1,2.91,2.91,veggie meat,"meat, fish & veggie",Monday,afternoon,supermarket,Jumbo,False,True,156,75,20,44.410000000000004,1,2,3,11,0,0,2022-01-10 15:47:00,1641829620000000000,2022-01-10,15:47:00,1547,20220110
5,11,JUMBO FALAFEL HOT&SP,1,2.15,2.15,veggie meat,"meat, fish & veggie",Monday,afternoon,supermarket,Jumbo,False,True,157,75,20,44.410000000000004,1,2,3,11,0,0,2022-01-10 15:47:00,1641829620000000000,2022-01-10,15:47:00,1547,20220110
7,18,LG SUIKERWAFELS 10 X 5,1,1.3997299999999997,1.3997299999999997,wafers,snacks,Monday,afternoon,supermarket,Aldi,False,False,158,76,7,6.26973,1,2,0,14,0,0,2022-01-24 17:32:00,1643045520000000000,2022-01-24,17:32:00,1732,20220124
6,13,DAN. ACTIM. ORIGINAL 8X100ML,1,4.49,4.49,yoghurt,dairy & plant based,Tuesday,afternoon,supermarket,Spar,True,False,159,77,10,19.87065,5,2,5,7,0,1,2022-01-18 14:36:00,1642516560000000000,2022-01-18,14:36:00,1436,20220118
7,19,YAKULT 8X65ML,1,3.72,3.72,yoghurt,dairy & plant based,Tuesday,evening,supermarket,Aldi,True,True,160,77,5,13.14,5,2,0,7,1,1,2022-01-25 18:08:00,1643134080000000000,2022-01-25,18:08:00,1808,20220125
4,9,COURGETTES,1,0.53,0.53,zucchini,fruit & vegetables,Monday,afternoon,supermarket,Jumbo,False,False,161,78,12,18.1,1,2,3,9,0,0,2021-12-20 17:43:00,1640022180000000000,2021-12-20,17:43:00,1743,20211220
